,FYear,FMonth,FDay,FD06,Departure,CityDeparture,Arrival,CityArrival,WeekOfYear,Trimester,Distance,Start,Finish
5397,2012,12,10,0.0,3,5,19,17,50.0,3.0,23,SW,SW
5398,2012,08,31,4.0,0,0,12,14,35.0,2.0,55,SE,SE
5399,2012,11,17,5.0,19,17,8,12,46.0,3.0,51,SW,NE
5400,2012,11,23,4.0,12,14,0,0,47.0,3.0,55,SE,SE
5401,2012,11,05,0.0,4,4,11,12,45.0,3.0,30,SE,NE
5402,2011,10,04,1.0,19,17,4,4,40.0,3.0,32,SW,SE
5403,2012,04,28,5.0,5,6,15,3,17.0,1.0,44,NE,NE
5404,2011,11,27,6.0,10,9,18,18,47.0,3.0,11,SW,NW
5405,2013,02,23,5.0,5,6,11,12,8.0,1.0,61,NE,NE
5406,2012,05,12,5.0,19,17,15,3,19.0,1.0,41,SW,NE
5407,2012,10,05,4.0,0,0,5,6,40.0,3.0,57,SE,NE
5408,2012,02,08,2.0,0,0,11,12,6.0,1.0,6,SE,NE
5409,2012,09,06,3.0,8,12,12,14,36.0,3.0,16,NE,SE
5410,2012,11,08,3.0,11,12,4,4,45.0,3.0,30,NE,SE
5411,2011,10,29,5.0,3,5,0,0,43.0,3.0,26,SW,SE
5412,2012,07,08,6.0,15,3,19,17,27.0,2.0,41,NE,SW
5413,2011,10,11,1.0,8,12,19,17,41.0,3.0,51,NE,SW
5414,2012,10,24,2.0,3,5,18,18,43.0,3.0,25,SW,NW
5415,2011,09,05,0.0,5,6,15,3,36.0,3.0,44,NE,NE
5416,2012,12,03,0.0,10,9,9,8,49.0,3.0,38,SW,SW
5417,2013,03,03,6.0,19,17,0,0,9.0,1.0,43,SW,SE
5418,2012,03,02,4.0,16,15,12,14,9.0,1.0,9,SE,SE
5419,2013,01,09,2.0,19,17,9,8,2.0,1.0,56,SW,SW
5420,2011,10,13,3.0,10,9,0,0,41.0,3.0,40,SW,SE
5421,2012,11,05,0.0,19,17,10,9,45.0,3.0,52,SW,SW
5422,2012,04,23,0.0,3,5,15,3,17.0,1.0,21,SW,NE
5423,2013,01,11,4.0,9,8,19,17,2.0,1.0,56,SW,SW
5424,2011,10,27,3.0,18,18,15,3,43.0,3.0,42,NW,NE
5425,2012,08,24,4.0,3,5,19,17,34.0,2.0,23,SW,SW
5426,2012,03,13,1.0,12,14,0,0,11.0,1.0,55,SE,SE
5427,2012,12,30,6.0,15,3,10,9,52.0,3.0,39,NE,SW
5428,2012,06,24,6.0,19,17,9,8,25.0,2.0,56,SW,SW
5429,2012,03,06,1.0,10,9,19,17,10.0,1.0,52,SW,SW
5430,2012,05,17,3.0,3,5,0,0,20.0,1.0,26,SW,SE
5431,2011,09,26,0.0,1,1,19,17,39.0,3.0,53,NE,SW
5432,2013,01,11,4.0,3,5,9,8,2.0,1.0,2,SW,SW
5433,2012,03,14,2.0,6,13,0,0,11.0,1.0,3,NE,SE
5434,2013,01,04,4.0,3,5,17,16,1.0,1.0,62,SW,SW
5435,2012,10,09,1.0,4,4,10,9,41.0,3.0,27,SE,SW
5436,2011,09,26,0.0,15,3,1,1,39.0,3.0,22,NE,NE
5437,2011,10,26,2.0,8,12,13,10,43.0,3.0,19,NE,SE
5438,2011,11,05,5.0,6,13,0,0,44.0,3.0,3,NE,SE
5439,2011,11,21,0.0,9,8,19,17,47.0,3.0,56,SW,SW
5440,2013,01,20,6.0,0,0,4,4,3.0,1.0,5,SE,SE
5441,2012,03,21,2.0,15,3,0,0,12.0,1.0,60,NE,SE
5442,2012,02,19,6.0,19,17,18,18,7.0,1.0,63,SW,NW
5443,2013,01,05,5.0,0,0,1,1,1.0,1.0,18,SE,NE
5444,2011,12,15,3.0,0,0,6,13,50.0,3.0,3,SE,NE
5445,2012,10,13,5.0,6,13,15,3,41.0,3.0,10,NE,NE
5446,2012,03,29,3.0,9,8,19,17,13.0,1.0,56,SW,SW
5447,2011,09,15,3.0,13,10,0,0,37.0,3.0,58,SE,SE
5448,2012,01,30,0.0,10,9,0,0,5.0,1.0,40,SW,SE
5449,2012,06,25,0.0,14,11,15,3,26.0,2.0,54,NE,NE
5450,2012,01,17,1.0,4,4,3,5,3.0,1.0,0,SE,SW
5451,2012,02,20,0.0,5,6,11,12,8.0,1.0,61,NE,NE
5452,2012,08,04,5.0,16,15,15,3,31.0,2.0,7,SE,NE
5453,2011,09,05,0.0,3,5,10,9,36.0,3.0,17,SW,SW
5454,2012,02,24,4.0,15,3,14,11,8.0,1.0,54,NE,NE
5455,2012,07,09,0.0,13,10,8,12,28.0,2.0,19,SE,NE
5456,2012,10,12,4.0,4,4,15,3,41.0,3.0,8,SE,NE
5457,2012,07,25,2.0,19,17,18,18,30.0,2.0,63,SW,NW
5458,2011,12,03,5.0,19,17,8,12,48.0,3.0,51,SW,NE
5459,2013,01,06,6.0,4,4,3,5,1.0,1.0,0,SE,SW
5460,2012,01,19,3.0,4,4,1,1,3.0,1.0,33,SE,NE
5461,2012,01,18,2.0,17,16,15,3,3.0,1.0,31,SW,NE
5462,2012,01,08,6.0,11,12,0,0,1.0,1.0,6,NE,SE
5463,2012,05,22,1.0,5,6,11,12,21.0,1.0,61,NE,NE
5464,2012,03,27,1.0,2,2,11,12,13.0,1.0,59,SE,NE
5465,2011,09,21,2.0,3,5,10,9,38.0,3.0,17,SW,SW
5466,2012,03,24,5.0,8,12,12,14,12.0,1.0,16,NE,SE
5467,2012,05,25,4.0,0,0,1,1,21.0,1.0,18,SE,NE
5468,2012,03,13,1.0,13,10,0,0,11.0,1.0,58,SE,SE
5469,2012,09,05,2.0,18,18,19,17,36.0,3.0,63,NW,SW
5470,2012,03,14,2.0,15,3,9,8,11.0,1.0,34,NE,SW
5471,2012,04,24,1.0,12,14,0,0,17.0,1.0,55,SE,SE
5472,2012,07,04,2.0,7,7,10,9,27.0,2.0,29,SE,SW
5473,2013,01,19,5.0,10,9,18,18,3.0,1.0,11,SW,NW
5474,2012,07,26,3.0,7,7,15,3,30.0,2.0,13,SE,NE
5475,2012,05,07,0.0,5,6,15,3,19.0,1.0,44,NE,NE
5476,2012,06,04,0.0,15,3,0,0,23.0,2.0,60,NE,SE
5477,2012,08,05,6.0,1,1,11,12,31.0,2.0,35,NE,NE
5478,2012,09,05,2.0,10,9,9,8,36.0,3.0,38,SW,SW
5479,2012,10,02,1.0,19,17,9,8,40.0,3.0,56,SW,SW
5480,2012,11,18,6.0,6,13,1,1,46.0,3.0,36,NE,NE
5481,2012,06,01,4.0,10,9,6,13,22.0,2.0,47,SW,NE
5482,2011,11,29,1.0,10,9,0,0,48.0,3.0,40,SW,SE
5483,2013,01,09,2.0,6,13,15,3,2.0,1.0,10,NE,NE
5484,2013,02,21,3.0,0,0,13,10,8.0,1.0,58,SE,SE
5485,2012,07,08,6.0,8,12,10,9,27.0,2.0,48,NE,SW
5486,2012,05,24,3.0,19,17,1,1,21.0,1.0,53,SW,NE
5487,2012,04,19,3.0,15,3,3,5,16.0,1.0,21,NE,SW
5488,2011,11,21,0.0,15,3,7,7,47.0,3.0,13,NE,SE
5489,2011,09,26,0.0,19,17,9,8,39.0,3.0,56,SW,SW
5490,2012,12,08,5.0,13,10,8,12,49.0,3.0,19,SE,NE
5491,2011,09,15,3.0,6,13,15,3,37.0,3.0,10,NE,NE
5492,2013,02,02,5.0,8,12,12,14,5.0,1.0,16,NE,SE
5493,2011,11,14,0.0,3,5,17,16,46.0,3.0,62,SW,SW
5494,2012,07,24,1.0,16,15,0,0,30.0,2.0,1,SE,SE
5495,2013,01,26,5.0,13,10,0,0,4.0,1.0,58,SE,SE
5496,2013,01,03,3.0,0,0,13,10,1.0,1.0,58,SE,SE
5497,2012,04,20,4.0,3,5,15,3,16.0,1.0,21,SW,NE
5498,2012,10,16,1.0,10,9,9,8,42.0,3.0,38,SW,SW
5499,2012,03,04,6.0,0,0,3,5,9.0,1.0,26,SE,SW
5500,2012,02,22,2.0,3,5,10,9,8.0,1.0,17,SW,SW
5501,2012,09,29,5.0,4,4,19,17,39.0,3.0,32,SE,SW
5502,2012,01,05,3.0,10,9,0,0,1.0,1.0,40,SW,SE
5503,2012,10,05,4.0,15,3,14,11,40.0,3.0,54,NE,NE
5504,2012,02,08,2.0,3,5,0,0,6.0,1.0,26,SW,SE
5505,2011,09,12,0.0,4,4,3,5,37.0,3.0,0,SE,SW
5506,2011,09,14,2.0,19,17,4,4,37.0,3.0,32,SW,SE
5507,2011,09,30,4.0,15,3,7,7,39.0,3.0,13,NE,SE
5508,2012,02,04,5.0,16,15,4,4,5.0,1.0,28,SE,SE
5509,2012,08,18,5.0,13,10,0,0,33.0,2.0,58,SE,SE
5510,2012,10,23,1.0,1,1,10,9,43.0,3.0,49,NE,SW
5511,2012,03,16,4.0,0,0,4,4,11.0,1.0,5,SE,SE
5512,2011,09,06,1.0,15,3,4,4,36.0,3.0,8,NE,SE
5513,2012,01,29,6.0,10,9,0,0,4.0,1.0,40,SW,SE
5514,2012,03,09,4.0,19,17,10,9,10.0,1.0,52,SW,SW
5515,2012,01,13,4.0,10,9,8,12,2.0,1.0,48,SW,NE
5516,2012,08,29,2.0,15,3,0,0,35.0,2.0,60,NE,SE
5517,2012,04,11,2.0,1,1,6,13,15.0,1.0,36,NE,NE
5518,2013,03,02,5.0,3,5,4,4,9.0,1.0,0,SW,SE
5519,2012,09,02,6.0,15,3,10,9,35.0,3.0,39,NE,SW
5520,2012,12,03,0.0,10,9,19,17,49.0,3.0,52,SW,SW
5521,2012,05,24,3.0,15,3,18,18,21.0,1.0,42,NE,NW
5522,2011,12,10,5.0,19,17,18,18,49.0,3.0,63,SW,NW
5523,2012,05,11,4.0,16,15,0,0,19.0,1.0,1,SE,SE
5524,2011,10,03,0.0,18,18,3,5,40.0,3.0,25,NW,SW
5525,2012,12,12,2.0,4,4,11,12,50.0,3.0,30,SE,NE
5526,2012,04,27,4.0,9,8,19,17,17.0,1.0,56,SW,SW
5527,2012,03,28,2.0,5,6,11,12,13.0,1.0,61,NE,NE
5528,2012,02,20,0.0,9,8,3,5,8.0,1.0,2,SW,SW
5529,2012,08,04,5.0,9,8,3,5,31.0,2.0,2,SW,SW
5530,2012,02,06,0.0,8,12,19,17,6.0,1.0,51,NE,SW
5531,2011,09,15,3.0,15,3,5,6,37.0,3.0,44,NE,NE
5532,2012,03,21,2.0,10,9,19,17,12.0,1.0,52,SW,SW
5533,2012,03,05,0.0,3,5,15,3,10.0,1.0,21,SW,NE
5534,2013,02,15,4.0,6,13,10,9,7.0,1.0,47,NE,SW
5535,2011,09,06,1.0,3,5,9,8,36.0,3.0,2,SW,SW
5536,2013,01,10,3.0,13,10,11,12,2.0,1.0,20,SE,NE
5537,2012,06,25,0.0,16,15,15,3,26.0,2.0,7,SE,NE
5538,2012,06,17,6.0,10,9,1,1,24.0,2.0,49,SW,NE
5539,2011,11,15,1.0,16,15,4,4,46.0,3.0,28,SE,SE
5540,2012,03,20,1.0,8,12,19,17,12.0,1.0,51,NE,SW
5541,2012,01,16,0.0,14,11,0,0,3.0,1.0,15,NE,SE
5542,2012,05,20,6.0,0,0,10,9,20.0,1.0,40,SE,SW
5543,2012,03,11,6.0,7,7,15,3,10.0,1.0,13,SE,NE
5544,2013,01,25,4.0,15,3,14,11,4.0,1.0,54,NE,NE
5545,2012,10,30,1.0,15,3,9,8,44.0,3.0,34,NE,SW
5546,2011,09,09,4.0,17,16,3,5,36.0,3.0,62,SW,SW
5547,2011,09,11,6.0,5,6,15,3,36.0,3.0,44,NE,NE
5548,2011,11,01,1.0,6,13,10,9,44.0,3.0,47,NE,SW
5549,2013,02,21,3.0,11,12,2,2,8.0,1.0,59,NE,SE
5550,2013,02,23,5.0,11,12,1,1,8.0,1.0,35,NE,NE
5551,2011,12,05,0.0,19,17,18,18,49.0,3.0,63,SW,NW
5552,2012,09,08,5.0,15,3,19,17,36.0,3.0,41,NE,SW
5553,2012,06,17,6.0,10,9,3,5,24.0,2.0,17,SW,SW
5554,2011,11,12,5.0,15,3,7,7,45.0,3.0,13,NE,SE
5555,2013,02,09,5.0,6,13,1,1,6.0,1.0,36,NE,NE
5556,2012,10,16,1.0,4,4,0,0,42.0,3.0,5,SE,SE
5557,2011,11,10,3.0,16,15,0,0,45.0,3.0,1,SE,SE
5558,2012,05,02,2.0,10,9,19,17,18.0,1.0,52,SW,SW
5559,2012,11,10,5.0,3,5,0,0,45.0,3.0,26,SW,SE
5560,2012,04,19,3.0,11,12,13,10,16.0,1.0,20,NE,SE
5561,2013,02,19,1.0,6,13,19,17,8.0,1.0,50,NE,SW
5562,2012,03,25,6.0,16,15,15,3,12.0,1.0,7,SE,NE
5563,2012,05,26,5.0,8,12,10,9,21.0,1.0,48,NE,SW
5564,2013,02,08,4.0,15,3,16,15,6.0,1.0,7,NE,SE
5565,2011,10,29,5.0,10,9,6,13,43.0,3.0,47,SW,NE
5566,2011,12,13,1.0,14,11,0,0,50.0,3.0,15,NE,SE
5567,2011,09,17,5.0,15,3,5,6,37.0,3.0,44,NE,NE
5568,2012,07,14,5.0,5,6,0,0,28.0,2.0,57,NE,SE
5569,2011,10,28,4.0,10,9,6,13,43.0,3.0,47,SW,NE
5570,2012,10,30,1.0,4,4,10,9,44.0,3.0,27,SE,SW
5571,2012,08,25,5.0,0,0,1,1,34.0,2.0,18,SE,NE
5572,2013,02,17,6.0,19,17,0,0,7.0,1.0,43,SW,SE
5573,2012,08,19,6.0,18,18,19,17,33.0,2.0,63,NW,SW
5574,2012,12,05,2.0,12,14,0,0,49.0,3.0,55,SE,SE
5575,2011,10,30,6.0,9,8,19,17,43.0,3.0,56,SW,SW
5576,2012,12,07,4.0,0,0,1,1,49.0,3.0,18,SE,NE
5577,2012,12,23,6.0,19,17,9,8,51.0,3.0,56,SW,SW
5578,2012,02,14,1.0,0,0,10,9,7.0,1.0,40,SE,SW
5579,2013,01,27,6.0,16,15,4,4,4.0,1.0,28,SE,SE
5580,2012,04,08,6.0,11,12,0,0,14.0,1.0,6,NE,SE
5581,2012,11,03,5.0,19,17,8,12,44.0,3.0,51,SW,NE
5582,2013,02,28,3.0,10,9,15,3,9.0,1.0,39,SW,NE
5583,2012,03,02,4.0,4,4,15,3,9.0,1.0,8,SE,NE
5584,2012,01,31,1.0,6,13,15,3,5.0,1.0,10,NE,NE
5585,2013,01,17,3.0,0,0,3,5,3.0,1.0,26,SE,SW
5586,2013,01,29,1.0,3,5,15,3,5.0,1.0,21,SW,NE
5587,2011,09,11,6.0,9,8,10,9,36.0,3.0,38,SW,SW
5588,2012,07,28,5.0,18,18,19,17,30.0,2.0,63,NW,SW
5589,2012,02,08,2.0,3,5,19,17,6.0,1.0,23,SW,SW
5590,2013,02,21,3.0,19,17,8,12,8.0,1.0,51,SW,NE
5591,2013,03,05,1.0,10,9,1,1,10.0,1.0,49,SW,NE
5592,2013,02,04,0.0,13,10,11,12,6.0,1.0,20,SE,NE
5593,2012,10,11,3.0,0,0,6,13,41.0,3.0,3,SE,NE
5594,2012,08,29,2.0,15,3,16,15,35.0,2.0,7,NE,SE
5595,2012,04,19,3.0,4,4,1,1,16.0,1.0,33,SE,NE
5596,2011,09,17,5.0,9,8,4,4,37.0,3.0,24,SW,SE
5597,2011,09,18,6.0,5,6,15,3,37.0,3.0,44,NE,NE
5598,2012,11,21,2.0,14,11,3,5,47.0,3.0,4,NE,SW
5599,2012,09,29,5.0,3,5,14,11,39.0,3.0,4,SW,NE
5600,2013,01,10,3.0,16,15,0,0,2.0,1.0,1,SE,SE
5601,2013,02,27,2.0,17,16,3,5,9.0,1.0,62,SW,SW
5602,2012,05,14,0.0,18,18,3,5,20.0,1.0,25,NW,SW
5603,2012,01,20,4.0,0,0,14,11,3.0,1.0,15,SE,NE
5604,2012,12,19,2.0,16,15,1,1,51.0,3.0,45,SE,NE
5605,2011,09,28,2.0,11,12,13,10,39.0,3.0,20,NE,SE
5606,2011,12,01,3.0,18,18,19,17,48.0,3.0,63,NW,SW
5607,2012,06,01,4.0,9,8,10,9,22.0,2.0,38,SW,SW
5608,2011,09,15,3.0,4,4,11,12,37.0,3.0,30,SE,NE
5609,2011,10,29,5.0,19,17,9,8,43.0,3.0,56,SW,SW
5610,2012,11,14,2.0,15,3,7,7,46.0,3.0,13,NE,SE
5611,2012,12,12,2.0,6,13,0,0,50.0,3.0,3,NE,SE
5612,2013,01,28,0.0,15,3,19,17,5.0,1.0,41,NE,SW
5613,2012,09,28,4.0,0,0,1,1,39.0,3.0,18,SE,NE
5614,2011,09,20,1.0,18,18,10,9,38.0,3.0,11,NW,SW
5615,2011,09,07,2.0,4,4,15,3,36.0,3.0,8,SE,NE
5616,2012,03,09,4.0,10,9,1,1,10.0,1.0,49,SW,NE
5617,2012,10,10,2.0,14,11,3,5,41.0,3.0,4,NE,SW
5618,2012,10,05,4.0,3,5,19,17,40.0,3.0,23,SW,SW
5619,2013,02,18,0.0,15,3,18,18,8.0,1.0,42,NE,NW
5620,2011,09,15,3.0,7,7,15,3,37.0,3.0,13,SE,NE
5621,2012,05,30,2.0,10,9,8,12,22.0,1.0,48,SW,NE
5622,2012,09,21,4.0,5,6,15,3,38.0,3.0,44,NE,NE
5623,2011,09,22,3.0,16,15,4,4,38.0,3.0,28,SE,SE
5624,2012,02,08,2.0,13,10,0,0,6.0,1.0,58,SE,SE
5625,2011,11,29,1.0,19,17,15,3,48.0,3.0,41,SW,NE
5626,2012,09,07,4.0,10,9,9,8,36.0,3.0,38,SW,SW
5627,2012,01,13,4.0,6,13,1,1,2.0,1.0,36,NE,NE
5628,2011,12,03,5.0,9,8,10,9,48.0,3.0,38,SW,SW
5629,2013,03,01,4.0,12,14,0,0,9.0,1.0,55,SE,SE
5630,2011,11,04,4.0,4,4,0,0,44.0,3.0,5,SE,SE
5631,2012,02,23,3.0,3,5,0,0,8.0,1.0,26,SW,SE
5632,2011,10,01,5.0,13,10,8,12,39.0,3.0,19,SE,NE
5633,2011,11,23,2.0,15,3,3,5,47.0,3.0,21,NE,SW
5634,2011,10,19,2.0,7,7,15,3,42.0,3.0,13,SE,NE
5635,2013,02,10,6.0,7,7,15,3,6.0,1.0,13,SE,NE
5636,2011,09,28,2.0,5,6,0,0,39.0,3.0,57,NE,SE
5637,2013,02,16,5.0,8,12,10,9,7.0,1.0,48,NE,SW
5638,2013,01,11,4.0,6,13,15,3,2.0,1.0,10,NE,NE
5639,2012,05,10,3.0,14,11,0,0,19.0,1.0,15,NE,SE
5640,2012,01,30,0.0,10,9,19,17,5.0,1.0,52,SW,SW
5641,2012,06,18,0.0,4,4,16,15,25.0,2.0,28,SE,SE
5642,2012,05,22,1.0,14,11,15,3,21.0,1.0,54,NE,NE
5643,2012,12,07,4.0,0,0,16,15,49.0,3.0,1,SE,SE
5644,2012,12,21,4.0,0,0,3,5,51.0,3.0,26,SE,SW
5645,2013,03,01,4.0,15,3,6,13,9.0,1.0,10,NE,NE
5646,2011,10,14,4.0,9,8,10,9,41.0,3.0,38,SW,SW
5647,2012,02,22,2.0,19,17,0,0,8.0,1.0,43,SW,SE
5648,2013,01,26,5.0,8,12,9,8,4.0,1.0,46,NE,SW
5649,2012,06,13,2.0,3,5,15,3,24.0,2.0,21,SW,NE
5650,2013,02,17,6.0,10,9,18,18,7.0,1.0,11,SW,NW
5651,2012,01,18,2.0,3,5,9,8,3.0,1.0,2,SW,SW
5652,2012,03,11,6.0,4,4,11,12,10.0,1.0,30,SE,NE
5653,2011,10,10,0.0,2,2,11,12,41.0,3.0,59,SE,NE
5654,2011,10,06,3.0,14,11,0,0,40.0,3.0,15,NE,SE
5655,2012,01,16,0.0,4,4,0,0,3.0,1.0,5,SE,SE
5656,2012,10,17,2.0,10,9,9,8,42.0,3.0,38,SW,SW
5657,2012,12,19,2.0,5,6,15,3,51.0,3.0,44,NE,NE
5658,2013,03,04,0.0,4,4,10,9,10.0,1.0,27,SE,SW
5659,2012,05,19,5.0,9,8,8,12,20.0,1.0,46,SW,NE
5660,2012,09,13,3.0,14,11,0,0,37.0,3.0,15,NE,SE
5661,2012,05,18,4.0,0,0,15,3,20.0,1.0,60,SE,NE
5662,2011,12,19,0.0,8,12,12,14,51.0,3.0,16,NE,SE
5663,2013,02,27,2.0,15,3,3,5,9.0,1.0,21,NE,SW
5664,2011,09,10,5.0,1,1,15,3,36.0,3.0,22,NE,NE
5665,2013,01,04,4.0,10,9,9,8,1.0,1.0,38,SW,SW
5666,2012,11,21,2.0,9,8,3,5,47.0,3.0,2,SW,SW
5667,2011,12,13,1.0,10,9,4,4,50.0,3.0,27,SW,SE
5668,2012,06,24,6.0,16,15,15,3,25.0,2.0,7,SE,NE
5669,2012,08,31,4.0,16,15,0,0,35.0,2.0,1,SE,SE
5670,2012,01,16,0.0,15,3,1,1,3.0,1.0,22,NE,NE
5671,2012,03,31,5.0,16,15,0,0,13.0,1.0,1,SE,SE
5672,2012,09,23,6.0,19,17,3,5,38.0,3.0,23,SW,SW
5673,2012,11,16,4.0,15,3,4,4,46.0,3.0,8,NE,SE
5674,2013,02,12,1.0,2,2,11,12,7.0,1.0,59,SE,NE
5675,2012,06,17,6.0,19,17,0,0,24.0,2.0,43,SW,SE
5676,2012,09,08,5.0,8,12,19,17,36.0,3.0,51,NE,SW
5677,2012,03,25,6.0,3,5,9,8,12.0,1.0,2,SW,SW
5678,2011,11,23,2.0,2,2,0,0,47.0,3.0,37,SE,SE
5679,2012,03,13,1.0,8,12,13,10,11.0,1.0,19,NE,SE
5680,2012,05,28,0.0,0,0,11,12,22.0,1.0,6,SE,NE
5681,2012,04,24,1.0,13,10,0,0,17.0,1.0,58,SE,SE
5682,2012,09,16,6.0,5,6,15,3,37.0,3.0,44,NE,NE
5683,2012,02,24,4.0,1,1,15,3,8.0,1.0,22,NE,NE
5684,2012,08,09,3.0,1,1,15,3,32.0,2.0,22,NE,NE
5685,2012,07,22,6.0,0,0,11,12,29.0,2.0,6,SE,NE
5686,2012,07,15,6.0,9,8,3,5,28.0,2.0,2,SW,SW
5687,2013,02,03,6.0,0,0,5,6,5.0,1.0,57,SE,NE
5688,2012,11,22,3.0,9,8,3,5,47.0,3.0,2,SW,SW
5689,2013,01,01,1.0,15,3,3,5,1.0,1.0,21,NE,SW
5690,2012,02,07,1.0,18,18,10,9,6.0,1.0,11,NW,SW
5691,2012,09,15,5.0,4,4,0,0,37.0,3.0,5,SE,SE
5692,2011,10,05,2.0,8,12,12,14,40.0,3.0,16,NE,SE
5693,2012,09,09,6.0,13,10,0,0,36.0,3.0,58,SE,SE
5694,2012,05,22,1.0,19,17,4,4,21.0,1.0,32,SW,SE
5695,2012,05,06,6.0,13,10,0,0,18.0,1.0,58,SE,SE
5696,2012,09,10,0.0,3,5,17,16,37.0,3.0,62,SW,SW
5697,2011,11,06,6.0,15,3,3,5,44.0,3.0,21,NE,SW
5698,2011,12,31,5.0,19,17,4,4,52.0,3.0,32,SW,SE
5699,2012,09,25,1.0,6,13,19,17,39.0,3.0,50,NE,SW
5700,2012,01,22,6.0,12,14,6,13,3.0,1.0,14,SE,NE
5701,2013,02,18,0.0,15,3,11,12,8.0,1.0,12,NE,NE
5702,2011,11,17,3.0,0,0,2,2,46.0,3.0,37,SE,SE
5703,2012,09,29,5.0,0,0,19,17,39.0,3.0,43,SE,SW
5704,2013,02,07,3.0,19,17,6,13,6.0,1.0,50,SW,NE
5705,2011,12,27,1.0,19,17,1,1,52.0,3.0,53,SW,NE
5706,2012,07,22,6.0,19,17,9,8,29.0,2.0,56,SW,SW
5707,2011,09,19,0.0,10,9,1,1,38.0,3.0,49,SW,NE
5708,2011,10,18,1.0,17,16,3,5,42.0,3.0,62,SW,SW
5709,2011,10,22,5.0,6,13,15,3,42.0,3.0,10,NE,NE
5710,2012,05,18,4.0,0,0,1,1,20.0,1.0,18,SE,NE
5711,2011,11,13,6.0,15,3,19,17,45.0,3.0,41,NE,SW
5712,2012,01,17,1.0,18,18,19,17,3.0,1.0,63,NW,SW
5713,2011,10,03,0.0,3,5,19,17,40.0,3.0,23,SW,SW
5714,2011,10,23,6.0,19,17,10,9,42.0,3.0,52,SW,SW
5715,2012,05,18,4.0,0,0,19,17,20.0,1.0,43,SE,SW
5716,2012,07,31,1.0,15,3,3,5,31.0,2.0,21,NE,SW
5717,2011,09,30,4.0,0,0,3,5,39.0,3.0,26,SE,SW
5718,2012,07,05,3.0,15,3,7,7,27.0,2.0,13,NE,SE
5719,2012,07,31,1.0,4,4,19,17,31.0,2.0,32,SE,SW
5720,2013,02,20,2.0,1,1,19,17,8.0,1.0,53,NE,SW
5721,2011,11,23,2.0,19,17,9,8,47.0,3.0,56,SW,SW
5722,2012,03,07,2.0,3,5,9,8,10.0,1.0,2,SW,SW
5723,2012,07,16,0.0,4,4,16,15,29.0,2.0,28,SE,SE
5724,2012,04,20,4.0,15,3,9,8,16.0,1.0,34,NE,SW
5725,2011,12,20,1.0,5,6,15,3,51.0,3.0,44,NE,NE
5726,2011,10,03,0.0,6,13,15,3,40.0,3.0,10,NE,NE
5727,2013,01,07,0.0,12,14,6,13,2.0,1.0,14,SE,NE
5728,2011,09,27,1.0,4,4,0,0,39.0,3.0,5,SE,SE
5729,2012,06,11,0.0,19,17,6,13,24.0,2.0,50,SW,NE
5730,2012,05,17,3.0,0,0,3,5,20.0,1.0,26,SE,SW
5731,2012,12,29,5.0,11,12,13,10,52.0,3.0,20,NE,SE
5732,2012,09,16,6.0,0,0,14,11,37.0,3.0,15,SE,NE
5733,2012,01,27,4.0,0,0,16,15,4.0,1.0,1,SE,SE
5734,2012,01,27,4.0,15,3,4,4,4.0,1.0,8,NE,SE
5735,2012,01,21,5.0,18,18,15,3,3.0,1.0,42,NW,NE
5736,2012,07,23,0.0,15,3,3,5,30.0,2.0,21,NE,SW
5737,2011,09,22,3.0,10,9,0,0,38.0,3.0,40,SW,SE
5738,2013,01,27,6.0,1,1,6,13,4.0,1.0,36,NE,NE
5739,2011,09,06,1.0,10,9,1,1,36.0,3.0,49,SW,NE
5740,2012,11,20,1.0,3,5,0,0,47.0,3.0,26,SW,SE
5741,2012,12,18,1.0,15,3,5,6,51.0,3.0,44,NE,NE
5742,2013,02,02,5.0,15,3,14,11,5.0,1.0,54,NE,NE
5743,2011,09,02,4.0,10,9,15,3,35.0,3.0,39,SW,NE
5744,2012,10,24,2.0,1,1,11,12,43.0,3.0,35,NE,NE
5745,2011,09,17,5.0,4,4,3,5,37.0,3.0,0,SE,SW
5746,2011,11,04,4.0,6,13,1,1,44.0,3.0,36,NE,NE
5747,2012,01,03,1.0,15,3,5,6,1.0,1.0,44,NE,NE
5748,2012,10,03,2.0,4,4,11,12,40.0,3.0,30,SE,NE
5749,2012,06,20,2.0,19,17,6,13,25.0,2.0,50,SW,NE
5750,2011,10,16,6.0,5,6,0,0,41.0,3.0,57,NE,SE
5751,2012,06,05,1.0,15,3,1,1,23.0,2.0,22,NE,NE
5752,2012,04,03,1.0,10,9,3,5,14.0,1.0,17,SW,SW
5753,2012,01,16,0.0,1,1,16,15,3.0,1.0,45,NE,SE
5754,2011,09,22,3.0,4,4,16,15,38.0,3.0,28,SE,SE
5755,2012,06,04,0.0,11,12,0,0,23.0,2.0,6,NE,SE
5756,2012,06,04,0.0,15,3,6,13,23.0,2.0,10,NE,NE
5757,2011,11,19,5.0,3,5,19,17,46.0,3.0,23,SW,SW
5758,2012,07,19,3.0,13,10,11,12,29.0,2.0,20,SE,NE
5759,2012,03,30,4.0,3,5,10,9,13.0,1.0,17,SW,SW
5760,2011,10,29,5.0,10,9,8,12,43.0,3.0,48,SW,NE
5761,2012,06,25,0.0,10,9,4,4,26.0,2.0,27,SW,SE
5762,2012,11,20,1.0,15,3,4,4,47.0,3.0,8,NE,SE
